"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","L5CA1_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L5 CA1 p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L5 CA1 - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L5 CA1 - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5CA1_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L5 CA1 Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green>  L5 Hippocampus - Dentate Gyrus (L5 DG) AREA</font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L5 DG  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L5 DG p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L5 DG - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L5 DG p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L5 DG - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L5 DG - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5DG_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L5 DG Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L5 PHG  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L5 PHG p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L5 PHG - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L5 PHG p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L5 PHG - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L5 PHG - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L5PHG_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L5 PHG Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green> L6 - Caudate Nucleus and Putamen (L6 PUT/C) AREA</font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L6 PUT/C  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L6 PUT/C p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L6 PUT/C - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
